Recursive Calls CPU TIME (ms)  LCS	ISL1	 ISL2
356320	   2	5	3973	  71602
715597	   2	3	42239	  19071
256082	   1	5	87104	  22861
221088	   1	5	43193	  59799
509713	   2	4	39250	  37475
360681	   1	6	86653	  30189
312323	   1	5	43623	  58238
665100	   2	4	56303	  71480
509713	   2	4	53155	  58254
212509	   0	6	88373	  63318
223044	   1	5	31234	  82544
395049	   1	5	11474	  83170
271401	   0	5	88503	  18774
715597	   3	3	30648	  71725
75325	   0	6	26571	  32555
212428	   1	6	61359	  89770
270074	   0	4	78640	  79979
409489	   1	4	21781	  77334
382784	   1	6	68793	  17045
176610	   1	6	69370	  39648
456205	   2	5	78758	  38031
242546	   1	4	30357	  57765
338698	   1	5	70408	  69751
265634	   1	6	64183	  38916
487961	   1	5	6614	  57659
482321	   2	5	59470	  20026
221377	   1	6	69126	  4537
255325	   1	7	66935	  39547
269519	   1	6	82987	  84499
120286	   0	5	71558	  22697
348463	   1	5	23413	  5126
715597	   2	3	77818	  31548
230562	   1	7	18637	  13113
284144	   1	7	88821	  73587
278760	   1	4	81636	  55790
265361	   0	6	16576	  24981
569568	   1	5	27593	  18123
223750	   1	4	34662	  53946
304970	   1	5	73676	  41123
597960	   2	5	55872	  87225
357919	   1	5	17181	  72746
514975	   1	5	22109	  27752
280403	   1	6	56748	  16757
25330	   0	7	37867	  69094
146338	   1	5	84740	  82225
475717	   1	4	6135	  87589
413671	   1	5	63124	  78973
18412	   0	8	20435	  46765
135540	   1	5	85215	  32415
189450	   0	5	58311	  36137
456152	   3	5	40091	  27082
527917	   2	5	35473	  6993
100368	   0	5	67802	  38863
711324	   3	4	43259	  15007
96196	   0	4	14430	  23873
242191	   1	6	5249	  16090
163859	   1	4	15452	  73324
326775	   1	5	79129	  86957
360111	   1	5	48648	  74767
310861	   1	6	44749	  22663
715597	   3	3	9773	  40692
64700	   0	7	48891	  57311
292648	   1	5	48050	  46798
246089	   1	4	47858	  88185
519959	   1	5	13733	  33204
707237	   2	4	38555	  56332
591389	   2	4	66000	  23226
244058	   1	6	30491	  47128
258975	   1	6	67443	  72794
543715	   2	4	25558	  77803
436810	   2	4	81051	  29120
288927	   1	5	79088	  31802
421563	   1	5	12397	  87242
293041	   1	5	7238	  61141
214319	   1	5	70825	  30484
233889	   1	7	30951	  80592
389122	   2	5	7805	  65202
349211	   2	5	55194	  21834
454202	   2	5	59531	  60922
715597	   3	3	11749	  57897
689793	   2	4	44573	  42266
484334	   2	5	81915	  296
299476	   1	6	41981	  88812
445413	   2	5	33409	  87794
401325	   2	4	63217	  3558
294361	   2	6	54895	  2381
163210	   1	5	6583	  41956
118732	   0	7	61028	  69301
113029	   0	6	9505	  65212
121459	   1	6	86847	  26863
355040	   1	4	72353	  41130
185565	   1	6	11835	  35710
396785	   2	5	20332	  87466
565225	   1	5	67873	  60491
269441	   1	6	15359	  73666
442349	   2	4	19971	  17771
356448	   1	5	8847	  73414
211655	   1	6	61529	  705
445011	   2	5	27962	  64181
344844	   1	5	73735	  53931
272454	   1	4	48160	  41395
314345	   1	5	50433	  24790
418955	   2	5	78677	  29394
357798	   2	3	48516	  27733
100914	   0	6	30930	  61104
300823	   1	5	11284	  50641
395413	   1	5	83194	  79954
293658	   2	5	40939	  64746
214473	   1	5	64971	  17952
228496	   1	5	33362	  37943
121657	   0	6	84157	  25291
233264	   1	5	42135	  47512
160774	   1	5	511	  47920
147581	   0	6	28440	  47453
57914	   1	5	72773	  25163
532687	   2	5	31025	  5769
715597	   3	3	41883	  37014
245688	   1	6	63956	  7974
120464	   0	4	50916	  69752
398254	   2	5	82109	  55268
103210	   1	6	78297	  36750
238389	   1	6	69226	  45636
445798	   1	4	11693	  67445
168539	   0	4	28787	  86860
544217	   2	5	39124	  27936
192911	   0	6	89582	  346
639382	   2	4	80367	  18159
406477	   2	5	72658	  77192
384024	   2	5	242	  74454
334496	   1	6	50818	  49522
374251	   1	5	81445	  48319
201731	   1	6	25352	  35903
238934	   1	6	31334	  47843
120654	   1	6	74234	  21825
263751	   1	5	5366	  63944
492613	   2	4	82115	  4289
433915	   1	4	11317	  73190
476746	   1	5	44969	  35129
486777	   1	4	29531	  9295
299554	   1	6	48921	  85726
164918	   1	5	60082	  85539
512931	   2	5	9441	  23742
488607	   1	5	881	  49371
319278	   1	6	4781	  13101
153338	   0	5	13519	  68443
75097	   0	6	16509	  78756
502063	   1	4	13651	  68119
496822	   2	5	42218	  77621
305127	   1	5	75273	  24236
379446	   1	6	65682	  14696
387903	   1	5	70794	  71267
538846	   2	5	5507	  82709
99998	   0	6	20372	  14724
273760	   1	5	24198	  1536
270441	   1	5	81949	  74746
474603	   2	5	8965	  34345
525443	   1	5	13568	  19464
553897	   2	4	32036	  53362
231801	   1	6	65704	  60113
201054	   0	5	10971	  35380
231046	   1	5	45807	  19076
125443	   0	7	47065	  89852
284106	   1	5	38769	  66959
362253	   1	5	37727	  32713
216474	   0	5	4686	  89836
427738	   1	5	26178	  43653
662797	   2	4	9867	  38103
715597	   3	3	34812	  69617
28817	   0	6	26714	  61445
214220	   1	5	42947	  58442
265260	   1	4	45601	  23940
464039	   1	5	55268	  9114
573799	   1	4	6659	  17820
446503	   1	5	52287	  41396
309414	   1	4	89553	  79309
265152	   1	6	42370	  82391
357798	   2	3	23922	  43950
341958	   1	4	70586	  82877
452633	   1	5	29200	  56052
59779	   0	5	84858	  10051
587721	   2	4	88612	  9247
537657	   2	4	69633	  16905
125645	   0	5	68943	  71421
567651	   2	5	27064	  44483
560993	   2	5	31894	  9864
175548	   1	6	54140	  66960
348649	   1	5	48841	  41483
608566	   2	5	75944	  1077
356391	   1	5	15237	  72573
226440	   1	6	4096	  24542
307645	   3	6	23686	  79120
627343	   3	5	46910	  16494
36879	   0	6	82001	  1606
409077	   2	5	56338	  14513
288329	   1	6	64658	  65562
58842	   0	5	19972	  6142
219053	   1	6	87378	  33224
365638	   1	5	47100	  54316
343703	   1	4	44487	  10615
282795	   1	6	81604	  48326
542429	   3	5	51943	  88045
228667	   2	5	3181	  73314
266342	   1	5	65334	  70782
672699	   2	4	47694	  49667
311536	   1	6	26621	  37684
309333	   1	5	76060	  11730
321276	   1	6	38920	  29978
315970	   1	5	16169	  25768
571915	   2	4	38521	  33398
443587	   2	4	21617	  55224
172103	   1	5	88666	  52492
95415	   1	6	9211	  34990
375975	   2	5	32090	  48148
311505	   1	6	85118	  49954
258150	   2	6	60716	  44177
257604	   1	4	81863	  58505
367345	   2	6	8380	  47751
202319	   1	6	58488	  2201
313421	   2	5	917	  43222
374689	   2	4	17496	  32756
509316	   2	5	75354	  5508
178139	   1	7	19802	  42973
696291	   3	4	3356	  36296
156787	   0	5	59358	  41814
302107	   1	6	27177	  54716
287368	   1	6	65245	  64618
172188	   1	5	62555	  36874
353479	   1	5	17350	  64690
522199	   2	4	55824	  12500
92664	   0	4	6903	  76122
155401	   0	5	50715	  6072
438026	   1	5	58977	  55220
273646	   1	6	15725	  82770
545537	   3	4	80047	  12715
371056	   1	6	25973	  3712
232205	   1	5	54380	  82764
354609	   1	5	81330	  31134
689389	   3	4	66125	  76479
267295	   0	6	24248	  89831
430887	   1	4	55301	  40750
155529	   0	5	83918	  73114
375781	   1	6	39448	  71043
212328	   1	6	45649	  72769
86050	   0	4	23672	  70980
184136	   0	6	40315	  5921
325757	   1	6	35381	  10114
544789	   1	4	78879	  27304
319823	   1	5	85931	  34999
450463	   1	4	34843	  78422
169296	   1	4	59690	  29218
230204	   0	6	42169	  4290
182844	   1	4	445	  71095
144107	   1	5	47928	  21961
363011	   1	5	16577	  80413
589875	   2	4	48574	  12553
301625	   1	5	3439	  56507
357798	   1	3	6180	  52321
494182	   2	4	49393	  62191
155751	   1	7	69937	  53172
228898	   1	6	27973	  4098
144572	   1	6	32106	  47500
515897	   2	4	61806	  65256
382017	   2	5	12928	  78272
234156	   0	5	71889	  19697
587721	   2	4	30633	  80827
572860	   2	5	79529	  23908
251189	   1	5	51310	  88625
331385	   2	6	24597	  38537
542951	   2	5	166	  62363
193144	   1	6	52553	  64319
287899	   0	5	5386	  66692
255651	   1	5	13379	  11142
667661	   2	4	46509	  40380
278955	   1	5	47346	  57341
367800	   1	5	76369	  9299
274289	   1	5	84569	  67400
480327	   2	4	73100	  56384
303755	   1	5	34115	  39530
55195	   0	5	87612	  86051
359726	   1	5	23361	  36893
555195	   2	4	75631	  11480
442949	   1	5	19095	  71114
326840	   1	6	33917	  88953
271450	   1	5	89828	  22519
130705	   0	6	68862	  53315
337157	   1	6	74033	  62612
396131	   1	5	53583	  36264
461307	   2	6	60990	  14685
553897	   2	4	17235	  45724
322645	   1	5	1990	  8799
690613	   2	4	75723	  69682
528474	   2	4	67675	  47293
569653	   2	4	13743	  18600
715597	   3	3	43987	  79370
226266	   1	5	86525	  24253
313206	   2	4	54936	  17906
71436	   0	6	69747	  46455
191721	   1	6	14542	  20862
336384	   2	5	63692	  42790
66209	   1	7	13359	  85314
244555	   1	7	55924	  80570
320618	   1	5	44089	  24426
490637	   2	6	80496	  38425
450463	   1	4	83245	  86938
269182	   1	5	64714	  12086
131465	   0	5	44986	  31045
444697	   2	5	71681	  21899
400986	   2	5	14483	  67181
537657	   2	4	78004	  18319
447594	   2	4	89647	  39254
504279	   1	4	51104	  83888
506196	   2	4	58136	  82626
462412	   1	5	61170	  86128
455442	   1	6	470	  32560
227134	   0	5	17652	  79705
500933	   1	5	35345	  49589
395418	   1	6	54782	  14282
348901	   1	5	30158	  86622
290353	   1	5	48273	  28086
263600	   1	5	10680	  12786
244054	   1	5	87112	  9351
707237	   2	4	40535	  71932
210267	   1	4	35226	  48854
258322	   1	5	27280	  48328
221876	   0	5	4308	  84076
48071	   0	5	45350	  79327
306107	   1	6	12504	  6513
216856	   1	5	29811	  58384
431375	   2	5	2876	  80451
541215	   1	4	18779	  64576
293658	   1	5	15613	  31385
207439	   1	6	5152	  85943
276722	   1	6	83438	  47897
355432	   1	5	77854	  47367
285222	   1	4	30497	  70496
354058	   1	5	51577	  49863
143328	   0	5	82604	  9170
704633	   2	4	70933	  85529
272526	   1	6	15887	  52416
316818	   1	5	5083	  43102
254083	   1	6	9062	  47840
429245	   1	5	74960	  58781
293814	   1	6	81913	  84938
209133	   1	5	26919	  23432
715597	   3	3	61160	  58941
276885	   1	5	6899	  77451
364157	   1	5	20783	  75078
181525	   1	5	56711	  26836
453117	   2	4	29757	  70520
104051	   1	5	25122	  35898
523720	   2	4	66368	  57370
412049	   1	5	28694	  15923
406592	   1	5	58517	  88107
627121	   2	5	68403	  24371
384841	   1	4	81985	  72223
503498	   2	5	69862	  65363
656350	   2	4	85327	  45942
497884	   2	5	27723	  23795
302608	   1	7	72205	  1616
228144	   1	5	72004	  40948
184202	   0	5	7775	  13278
322151	   2	6	38825	  927
354631	   1	5	28276	  67241
112609	   0	6	26281	  44278
345763	   2	5	45351	  7234
33843	   1	6	75705	  6130
60170	   0	7	20232	  64425
455394	   2	5	47615	  56499
400377	   2	5	11338	  48254
299234	   1	6	14559	  40647
296687	   1	5	36843	  85999
526633	   2	5	20747	  59351
351796	   1	5	9687	  30098
213432	   0	6	6119	  33414
450466	   2	4	29573	  7326
389980	   1	5	1807	  76570
513049	   1	5	5835	  15738
388359	   1	5	63580	  17488
93691	   0	6	41638	  32939
